STN,CMP,NetCode,Latitude,Longitude,Elevation,BuiltDate,Instrument,Digitizer,SerialNum,PeriodSec,NrmFac,VelOut,VPC,Sens,Const,nPoles,nZeros,Pole1,Pole2,Pole3,Pole4,Pole5,Pole6,Pole7,Pole8,Pole9,Pole10,Pole11,Pole12,Pole13,Pole14,Pole15,Zero1,Zero2,Zero3,Zero4,Zero5,Zero6,Zero7,Zero8,Zero9,Zero10,Zero11,Zero12,Zero13,Zero14,Zero15,Truns,OutDate,Status,PermTemp,Modifier
BRGA,AHZ,KO,40.8846,29.0650,67,20120912,5TD,CMG-CD24,T5BT8/C2524,100HZ,1.939600E09,1.02,3.064E-06,3.003922E-06,6.456892E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BRGA,HNE,KO,40.8846,29.0650,67,20120912,5TD,CMG-CD24,T5BT8/C2524,100HZ,1.939600E09,1.018,3.056E-06,3.001965E-06,6.461101E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BRGA,HNN,KO,40.8846,29.0650,67,20120912,5TD,CMG-CD24,T5BT8/C2524,100HZ,1.939600E09,1.018,3.073E-06,3.018664E-06,6.425359E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BRGA,HNZ,KO,40.8846,29.0650,67,20120912,5TD,CMG-CD24,T5BT8/C2524,100HZ,1.939600E09,1.02,3.064E-06,3.003922E-06,6.456892E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BUYA,AHE,KO,40.8694,29.1278,40,20120912,5TD,CMG-CD24,T5BP4/C2515,100HZ,1.939600E09,1.02,3.060E-06,3.000000E-06,6.465334E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BUYA,AHN,KO,40.8694,29.1278,40,20120912,5TD,CMG-CD24,T5BP4/C2515,100HZ,1.939600E09,1.02,3.076E-06,3.015686E-06,6.431703E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BUYA,AHZ,KO,40.8694,29.1278,40,20120912,5TD,CMG-CD24,T5BP4/C2515,100HZ,1.939600E09,1.02,3.061E-06,3.000980E-06,6.463221E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BUYA,HNE,KO,40.8694,29.1278,40,20120912,5TD,CMG-CD24,T5BP4/C2515,100HZ,1.939600E09,1.02,3.060E-06,3.000000E-06,6.465334E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BUYA,HNN,KO,40.8694,29.1278,40,20120912,5TD,CMG-CD24,T5BP4/C2515,100HZ,1.939600E09,1.02,3.076E-06,3.015686E-06,6.431703E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BUYA,HNZ,KO,40.8694,29.1278,40,20120912,5TD,CMG-CD24,T5BP4/C2515,100HZ,1.939600E09,1.02,3.061E-06,3.000980E-06,6.463221E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BZK,BHE,KO,41.96,34.0035,158,20060803,3T,CMG-DM24,T3W27/A649,120,2.304000E06,5958,3.190E-06,5.354145E-10,4.303208E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BZK,BHN,KO,41.96,34.0035,158,20060803,3T,CMG-DM24,T3W27/A649,120,2.304000E06,6006,3.192E-06,5.314685E-10,4.335158E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BZK,BHZ,KO,41.96,34.0035,158,20060803,3T,CMG-DM24,T3W27/A649,120,2.304000E06,5912,3.198E-06,5.409337E-10,4.259302E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BZK,HHE,KO,41.96,34.0035,158,20060803,3T,CMG-DM24,T3W27/A649,120,2.304000E06,5958,3.190E-06,5.354145E-10,4.303208E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BZK,HHN,KO,41.96,34.0035,158,20060803,3T,CMG-DM24,T3W27/A649,120,2.304000E06,6006,3.192E-06,5.314685E-10,4.335158E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
BZK,HHZ,KO,41.96,34.0035,158,20060803,3T,CMG-DM24,T3W27/A649,120,2.304000E06,5912,3.198E-06,5.409337E-10,4.259302E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,EHE,KO,36.9435,29.3023,1391,20141015,40T,CMG-DM24,T4X35/A3860,1,585.8E06,1998,3.262E-06,1.632633E-09,3.588070E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,EHN,KO,36.9435,29.3023,1391,20141015,40T,CMG-DM24,T4X35/A3860,1,585.8E06,1988,3.257E-06,1.638330E-09,3.575593E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,EHZ,KO,36.9435,29.3023,1391,20141015,40T,CMG-DM24,T4X35/A3860,1,585.8E06,2008,3.262E-06,1.624502E-09,3.606028E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,SHE,KO,36.9435,29.3023,1391,20141015,40T,CMG-DM24,T4X35/A3860,1,585.8E06,1998,3.262E-06,1.632633E-09,3.588070E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,SHN,KO,36.9435,29.3023,1391,20141015,40T,CMG-DM24,T4X35/A3860,1,585.8E06,1988,3.257E-06,1.638330E-09,3.575593E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,SHZ,KO,36.9435,29.3023,1391,20141015,40T,CMG-DM24,T4X35/A3860,1,585.8E06,2008,3.262E-06,1.624502E-09,3.606028E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,AHE,KO,36.9435,29.3023,1391,20141015,5T,CMG-DM24,T5CJ5/A4181,100HZ,1.939600E09,1.018,3.214E-06,3.157171E-06,6.143475E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,AHN,KO,36.9435,29.3023,1391,20141015,5T,CMG-DM24,T5CJ5/A4181,100HZ,1.939600E09,1.020,3.222E-06,3.158824E-06,6.140260E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,AHZ,KO,36.9435,29.3023,1391,20141015,5T,CMG-DM24,T5CJ5/A4181,100HZ,1.939600E09,1.020,3.214E-06,3.150980E-06,6.155544E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,HNE,KO,36.9435,29.3023,1391,20141015,5T,CMG-DM24,T5CJ5/A4181,100HZ,1.939600E09,1.018,3.214E-06,3.157171E-06,6.143475E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,HNN,KO,36.9435,29.3023,1391,20141015,5T,CMG-DM24,T5CJ5/A4181,100HZ,1.939600E09,1.020,3.222E-06,3.158824E-06,6.140260E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CAME,HNZ,KO,36.9435,29.3023,1391,20141015,5T,CMG-DM24,T5CJ5/A4181,100HZ,1.939600E09,1.020,3.217E-06,3.153922E-06,6.149804E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANB,BHE,KO,40.0167,27.0625,229,20041201,6T,CMG-CD24,T6248,30,1.983000E06,1199.63,0.2549E-06,2.124822E-10,9.332546E15,6,3,-0.02365j0.02365,-0.02365j-0.02365,-393.011j0,-7.4904j0,-53.5979j-21.7494,-53.5979j21.7494,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,-5.03207j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061212,CLOSED,PERM,Mehmet Yılmazer
CANB,BHN,KO,40.0167,27.0625,229,20041201,6T,CMG-CD24,T6248,30,1.983000E06,1137.31,0.2669E-06,2.346766E-10,8.449926E15,6,3,-0.02365j0.02365,-0.02365j-0.02365,-393.011j0,-7.4904j0,-53.5979j-21.7494,-53.5979j21.7494,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,-5.03207j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061212,CLOSED,PERM,Mehmet Yılmazer
CANB,BHZ,KO,40.0167,27.0625,229,20041201,6T,CMG-CD24,T6248,30,1.983000E06,1159.31,0.2654E-06,2.289293E-10,8.662063E15,6,3,-0.02365j0.02365,-0.02365j-0.02365,-393.011j0,-7.4904j0,-53.5979j-21.7494,-53.5979j21.7494,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,-5.03207j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061212,CLOSED,PERM,Mehmet Yılmazer
CANB,HHE,KO,40.0167,27.0625,229,20041201,6T,CMG-CD24,T6248,30,1.983000E06,1199.63,0.2549E-06,2.124822E-10,9.332546E15,6,3,-0.02365j0.02365,-0.02365j-0.02365,-393.011j0,-7.4904j0,-53.5979j-21.7494,-53.5979j21.7494,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,-5.03207j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061212,CLOSED,PERM,Mehmet Yılmazer
CANB,HHN,KO,40.0167,27.0625,229,20041201,6T,CMG-CD24,T6248,30,1.983000E06,1137.31,0.2669E-06,2.346766E-10,8.449926E15,6,3,-0.02365j0.02365,-0.02365j-0.02365,-393.011j0,-7.4904j0,-53.5979j-21.7494,-53.5979j21.7494,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,-5.03207j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061212,CLOSED,PERM,Mehmet Yılmazer
CANB,HHZ,KO,40.0167,27.0625,229,20041201,6T,CMG-CD24,T6248,30,1.983000E06,1159.31,0.2654E-06,2.289293E-10,8.662063E15,6,3,-0.02365j0.02365,-0.02365j-0.02365,-393.011j0,-7.4904j0,-53.5979j-21.7494,-53.5979j21.7494,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,-5.03207j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061212,CLOSED,PERM,Mehmet Yılmazer
CAND,AHE,KO,38.9542,26.8031,157,20110101,5TD,CMG-CD24,T5U89/C1456,100HZ,1.939600E09,1.02,3.053E-06,2.993137E-06,6.480158E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200225,CLOSED,PERM,Mehmet Özer
CAND,AHN,KO,38.9542,26.8031,157,20110101,5TD,CMG-CD24,T5U89/C1456,100HZ,1.939600E09,1.02,3.058E-06,2.998039E-06,6.469562E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200225,CLOSED,PERM,Mehmet Özer
CAND,AHZ,KO,38.9542,26.8031,157,20110101,5TD,CMG-CD24,T5U89/C1456,100HZ,1.939600E09,1.02,3.042E-06,2.982353E-06,6.503590E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200225,CLOSED,PERM,Mehmet Özer
CAND,HNE,KO,38.9542,26.8031,157,20110101,5TD,CMG-CD24,T5U89/C1456,100HZ,1.939600E09,1.02,3.053E-06,2.993137E-06,6.480158E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200225,CLOSED,PERM,Mehmet Özer
CAND,HNN,KO,38.9542,26.8031,157,20110101,5TD,CMG-CD24,T5U89/C1456,100HZ,1.939600E09,1.02,3.058E-06,2.998039E-06,6.469562E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200225,CLOSED,PERM,Mehmet Özer
CAND,HNZ,KO,38.9542,26.8031,157,20110101,5TD,CMG-CD24,T5U89/C1456,100HZ,1.939600E09,1.02,3.042E-06,2.982353E-06,6.503590E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200225,CLOSED,PERM,Mehmet Özer
CANM,EHE,KO,40.0113,27.0529,180,20170222,40T,CMG-DM24,T4X49/A4097,1,585.8E06,1992,3.204E-06,1.608434E-09,3.642053E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,EHN,KO,40.0113,27.0529,180,20170222,40T,CMG-DM24,T4X49/A4097,1,585.8E06,1994,3.201E-06,1.605316E-09,3.649126E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,EHZ,KO,40.0113,27.0529,180,20170222,40T,CMG-DM24,T4X49/A4097,1,585.8E06,2000,3.197E-06,1.598500E-09,3.664686E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,SHE,KO,40.0113,27.0529,180,20170222,40T,CMG-DM24,T4X49/A4097,1,585.8E06,1992,3.204E-06,1.608434E-09,3.642053E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,SHN,KO,40.0113,27.0529,180,20170222,40T,CMG-DM24,T4X49/A4097,1,585.8E06,1994,3.201E-06,1.605316E-09,3.649126E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,SHZ,KO,40.0113,27.0529,180,20170222,40T,CMG-DM24,T4X49/A4097,1,585.8E06,2000,3.197E-06,1.598500E-09,3.664686E+17,6,2,-62.3816-j135.392,-62.3816+j135.392,-0.707-j0.707,-0.707+j0.707,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,AHE,KO,40.0113,27.0529,180,20170222,5T,CMG-DM24,T5CJ2/A4188,100HZ,1.939600E09,1.020,3.187E-06,3.124510E-06,6.207694E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,AHN,KO,40.0113,27.0529,180,20170222,5T,CMG-DM24,T5CJ2/A4188,100HZ,1.939600E09,1.018,3.186E-06,3.129666E-06,6.197467E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,AHZ,KO,40.0113,27.0529,180,20170222,5T,CMG-DM24,T5CJ2/A4188,100HZ,1.939600E09,1.018,3.202E-06,3.145383E-06,6.166499E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,HNE,KO,40.0113,27.0529,180,20170222,5T,CMG-DM24,T5CJ2/A4188,100HZ,1.939600E09,1.020,3.187E-06,3.124510E-06,6.207694E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,HNN,KO,40.0113,27.0529,180,20170222,5T,CMG-DM24,T5CJ2/A4188,100HZ,1.939600E09,1.018,3.186E-06,3.129666E-06,6.197467E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
CANM,HNZ,KO,40.0113,27.0529,180,20170222,5T,CMG-DM24,T5CJ2/A4188,100HZ,1.939600E09,1.018,3.202E-06,3.145383E-06,6.166499E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
